,Unnamed: 0,Season,Season URL,Stadium,Stadium_url,Teams,Surface
923,923,1969,https://www.pro-football-reference.com/teams/kan/1969.htm,Kansas City Municipal Stadium,/stadiums/KAN99.htm,Kansas City Chiefs, grass (1963-1971)
924,924,1968,https://www.pro-football-reference.com/teams/kan/1968.htm,Kansas City Municipal Stadium,/stadiums/KAN99.htm,Kansas City Chiefs, grass (1963-1971)
925,925,1967,https://www.pro-football-reference.com/teams/kan/1967.htm,Kansas City Municipal Stadium,/stadiums/KAN99.htm,Kansas City Chiefs, grass (1963-1971)
926,926,1966,https://www.pro-football-reference.com/teams/kan/1966.htm,Kansas City Municipal Stadium,/stadiums/KAN99.htm,Kansas City Chiefs, grass (1963-1971)
927,927,1965,https://www.pro-football-reference.com/teams/kan/1965.htm,Kansas City Municipal Stadium,/stadiums/KAN99.htm,Kansas City Chiefs, grass (1963-1971)
928,928,1964,https://www.pro-football-reference.com/teams/kan/1964.htm,Kansas City Municipal Stadium,/stadiums/KAN99.htm,Kansas City Chiefs, grass (1963-1971)
929,929,1963,https://www.pro-football-reference.com/teams/kan/1963.htm,Kansas City Municipal Stadium,/stadiums/KAN99.htm,Kansas City Chiefs, grass (1963-1971)
930,930,1962,https://www.pro-football-reference.com/teams/kan/1962.htm,Cotton Bowl,/stadiums/DAL98.htm,Kansas City Chiefs," grass (1952-1969), astroturf (1970-1971)"
931,931,1961,https://www.pro-football-reference.com/teams/kan/1961.htm,Cotton Bowl,/stadiums/DAL98.htm,Kansas City Chiefs," grass (1952-1969), astroturf (1970-1971)"
932,932,1960,https://www.pro-football-reference.com/teams/kan/1960.htm,Cotton Bowl,/stadiums/DAL98.htm,Kansas City Chiefs," grass (1952-1969), astroturf (1970-1971)"
933,933,2017,https://www.pro-football-reference.com/teams/sdg/2017.htm,Qualcomm Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
934,934,2016,https://www.pro-football-reference.com/teams/sdg/2016.htm,Qualcomm Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
935,935,2015,https://www.pro-football-reference.com/teams/sdg/2015.htm,Qualcomm Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
936,936,2014,https://www.pro-football-reference.com/teams/sdg/2014.htm,Qualcomm Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
937,937,2013,https://www.pro-football-reference.com/teams/sdg/2013.htm,Qualcomm Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
938,938,2012,https://www.pro-football-reference.com/teams/sdg/2012.htm,Qualcomm Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
939,939,2011,https://www.pro-football-reference.com/teams/sdg/2011.htm,Qualcomm Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
940,940,2010,https://www.pro-football-reference.com/teams/sdg/2010.htm,Qualcomm Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
941,941,2009,https://www.pro-football-reference.com/teams/sdg/2009.htm,Qualcomm Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
942,942,2008,https://www.pro-football-reference.com/teams/sdg/2008.htm,Qualcomm Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
943,943,2007,https://www.pro-football-reference.com/teams/sdg/2007.htm,Qualcomm Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
944,944,2006,https://www.pro-football-reference.com/teams/sdg/2006.htm,Qualcomm Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
945,945,2005,https://www.pro-football-reference.com/teams/sdg/2005.htm,Qualcomm Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
946,946,2004,https://www.pro-football-reference.com/teams/sdg/2004.htm,Qualcomm Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
947,947,2003,https://www.pro-football-reference.com/teams/sdg/2003.htm,Qualcomm Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
948,948,2002,https://www.pro-football-reference.com/teams/sdg/2002.htm,Qualcomm Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
949,949,2001,https://www.pro-football-reference.com/teams/sdg/2001.htm,Qualcomm Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
950,950,2000,https://www.pro-football-reference.com/teams/sdg/2000.htm,Qualcomm Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
951,951,1999,https://www.pro-football-reference.com/teams/sdg/1999.htm,Qualcomm Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
952,952,1998,https://www.pro-football-reference.com/teams/sdg/1998.htm,Qualcomm Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
953,953,1997,https://www.pro-football-reference.com/teams/sdg/1997.htm,Qualcomm Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
954,954,1996,https://www.pro-football-reference.com/teams/sdg/1996.htm,Jack Murphy Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
955,955,1995,https://www.pro-football-reference.com/teams/sdg/1995.htm,Jack Murphy Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
956,956,1994,https://www.pro-football-reference.com/teams/sdg/1994.htm,Jack Murphy Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
957,957,1993,https://www.pro-football-reference.com/teams/sdg/1993.htm,Jack Murphy Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
958,958,1992,https://www.pro-football-reference.com/teams/sdg/1992.htm,Jack Murphy Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
959,959,1991,https://www.pro-football-reference.com/teams/sdg/1991.htm,Jack Murphy Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
960,960,1990,https://www.pro-football-reference.com/teams/sdg/1990.htm,Jack Murphy Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
961,961,1989,https://www.pro-football-reference.com/teams/sdg/1989.htm,Jack Murphy Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
962,962,1988,https://www.pro-football-reference.com/teams/sdg/1988.htm,Jack Murphy Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
963,963,1987,https://www.pro-football-reference.com/teams/sdg/1987.htm,Jack Murphy Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
964,964,1986,https://www.pro-football-reference.com/teams/sdg/1986.htm,Jack Murphy Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
965,965,1985,https://www.pro-football-reference.com/teams/sdg/1985.htm,Jack Murphy Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
966,966,1984,https://www.pro-football-reference.com/teams/sdg/1984.htm,Jack Murphy Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
967,967,1983,https://www.pro-football-reference.com/teams/sdg/1983.htm,Jack Murphy Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
968,968,1982,https://www.pro-football-reference.com/teams/sdg/1982.htm,Jack Murphy Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
969,969,1981,https://www.pro-football-reference.com/teams/sdg/1981.htm,Jack Murphy Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
970,970,1980,https://www.pro-football-reference.com/teams/sdg/1980.htm,Jack Murphy Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
971,971,1979,https://www.pro-football-reference.com/teams/sdg/1979.htm,San Diego Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
972,972,1978,https://www.pro-football-reference.com/teams/sdg/1978.htm,San Diego Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
973,973,1977,https://www.pro-football-reference.com/teams/sdg/1977.htm,San Diego Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
974,974,1976,https://www.pro-football-reference.com/teams/sdg/1976.htm,San Diego Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
975,975,1975,https://www.pro-football-reference.com/teams/sdg/1975.htm,San Diego Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
976,976,1974,https://www.pro-football-reference.com/teams/sdg/1974.htm,San Diego Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
977,977,1973,https://www.pro-football-reference.com/teams/sdg/1973.htm,San Diego Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
978,978,1972,https://www.pro-football-reference.com/teams/sdg/1972.htm,San Diego Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
979,979,1971,https://www.pro-football-reference.com/teams/sdg/1971.htm,San Diego Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
980,980,1970,https://www.pro-football-reference.com/teams/sdg/1970.htm,San Diego Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
981,981,1969,https://www.pro-football-reference.com/teams/sdg/1969.htm,San Diego Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
982,982,1968,https://www.pro-football-reference.com/teams/sdg/1968.htm,San Diego Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
983,983,1967,https://www.pro-football-reference.com/teams/sdg/1967.htm,San Diego Stadium,/stadiums/SDG00.htm,Los Angeles Chargers, grass (1967-2017)
984,984,1966,https://www.pro-football-reference.com/teams/sdg/1966.htm,Balboa Stadium,/stadiums/SDG99.htm,Los Angeles Chargers, grass (1961-1966)
985,985,1965,https://www.pro-football-reference.com/teams/sdg/1965.htm,Balboa Stadium,/stadiums/SDG99.htm,Los Angeles Chargers, grass (1961-1966)
986,986,1964,https://www.pro-football-reference.com/teams/sdg/1964.htm,Balboa Stadium,/stadiums/SDG99.htm,Los Angeles Chargers, grass (1961-1966)
987,987,1963,https://www.pro-football-reference.com/teams/sdg/1963.htm,Balboa Stadium,/stadiums/SDG99.htm,Los Angeles Chargers, grass (1961-1966)
988,988,1962,https://www.pro-football-reference.com/teams/sdg/1962.htm,Balboa Stadium,/stadiums/SDG99.htm,Los Angeles Chargers, grass (1961-1966)
989,989,1961,https://www.pro-football-reference.com/teams/sdg/1961.htm,Balboa Stadium,/stadiums/SDG99.htm,Los Angeles Chargers, grass (1961-1966)
990,990,1960,https://www.pro-football-reference.com/teams/sdg/1960.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Chargers, grass (1946-2017)
991,991,2017,https://www.pro-football-reference.com/teams/ram/2017.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
992,992,2016,https://www.pro-football-reference.com/teams/ram/2016.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
993,993,2015,https://www.pro-football-reference.com/teams/ram/2015.htm,Edward Jones Dome,/stadiums/STL00.htm,Los Angeles Rams," astroturf (1995-2004), fieldturf (2005-2009), astroplay  (2010-2017)"
994,994,2014,https://www.pro-football-reference.com/teams/ram/2014.htm,Edward Jones Dome,/stadiums/STL00.htm,Los Angeles Rams," astroturf (1995-2004), fieldturf (2005-2009), astroplay  (2010-2017)"
995,995,2013,https://www.pro-football-reference.com/teams/ram/2013.htm,Edward Jones Dome,/stadiums/STL00.htm,Los Angeles Rams," astroturf (1995-2004), fieldturf (2005-2009), astroplay  (2010-2017)"
996,996,2012,https://www.pro-football-reference.com/teams/ram/2012.htm,Edward Jones Dome,/stadiums/STL00.htm,Los Angeles Rams," astroturf (1995-2004), fieldturf (2005-2009), astroplay  (2010-2017)"
997,997,2011,https://www.pro-football-reference.com/teams/ram/2011.htm,Edward Jones Dome,/stadiums/STL00.htm,Los Angeles Rams," astroturf (1995-2004), fieldturf (2005-2009), astroplay  (2010-2017)"
998,998,2010,https://www.pro-football-reference.com/teams/ram/2010.htm,Edward Jones Dome,/stadiums/STL00.htm,Los Angeles Rams," astroturf (1995-2004), fieldturf (2005-2009), astroplay  (2010-2017)"
999,999,2009,https://www.pro-football-reference.com/teams/ram/2009.htm,Edward Jones Dome,/stadiums/STL00.htm,Los Angeles Rams," astroturf (1995-2004), fieldturf (2005-2009), astroplay  (2010-2017)"
1000,1000,2008,https://www.pro-football-reference.com/teams/ram/2008.htm,Edward Jones Dome,/stadiums/STL00.htm,Los Angeles Rams," astroturf (1995-2004), fieldturf (2005-2009), astroplay  (2010-2017)"
1001,1001,2007,https://www.pro-football-reference.com/teams/ram/2007.htm,Edward Jones Dome,/stadiums/STL00.htm,Los Angeles Rams," astroturf (1995-2004), fieldturf (2005-2009), astroplay  (2010-2017)"
1002,1002,2006,https://www.pro-football-reference.com/teams/ram/2006.htm,Edward Jones Dome,/stadiums/STL00.htm,Los Angeles Rams," astroturf (1995-2004), fieldturf (2005-2009), astroplay  (2010-2017)"
1003,1003,2005,https://www.pro-football-reference.com/teams/ram/2005.htm,Edward Jones Dome,/stadiums/STL00.htm,Los Angeles Rams," astroturf (1995-2004), fieldturf (2005-2009), astroplay  (2010-2017)"
1004,1004,2004,https://www.pro-football-reference.com/teams/ram/2004.htm,Edward Jones Dome,/stadiums/STL00.htm,Los Angeles Rams," astroturf (1995-2004), fieldturf (2005-2009), astroplay  (2010-2017)"
1005,1005,2003,https://www.pro-football-reference.com/teams/ram/2003.htm,Edward Jones Dome,/stadiums/STL00.htm,Los Angeles Rams," astroturf (1995-2004), fieldturf (2005-2009), astroplay  (2010-2017)"
1006,1006,2002,https://www.pro-football-reference.com/teams/ram/2002.htm,Edward Jones Dome,/stadiums/STL00.htm,Los Angeles Rams," astroturf (1995-2004), fieldturf (2005-2009), astroplay  (2010-2017)"
1007,1007,2001,https://www.pro-football-reference.com/teams/ram/2001.htm,Dome at America's Center,/stadiums/STL00.htm,Los Angeles Rams," astroturf (1995-2004), fieldturf (2005-2009), astroplay  (2010-2017)"
1008,1008,2000,https://www.pro-football-reference.com/teams/ram/2000.htm,TWA Dome,/stadiums/STL00.htm,Los Angeles Rams," astroturf (1995-2004), fieldturf (2005-2009), astroplay  (2010-2017)"
1009,1009,1999,https://www.pro-football-reference.com/teams/ram/1999.htm,TWA Dome,/stadiums/STL00.htm,Los Angeles Rams," astroturf (1995-2004), fieldturf (2005-2009), astroplay  (2010-2017)"
1010,1010,1998,https://www.pro-football-reference.com/teams/ram/1998.htm,TWA Dome,/stadiums/STL00.htm,Los Angeles Rams," astroturf (1995-2004), fieldturf (2005-2009), astroplay  (2010-2017)"
1011,1011,1997,https://www.pro-football-reference.com/teams/ram/1997.htm,TWA Dome,/stadiums/STL00.htm,Los Angeles Rams," astroturf (1995-2004), fieldturf (2005-2009), astroplay  (2010-2017)"
1012,1012,1996,https://www.pro-football-reference.com/teams/ram/1996.htm,TWA Dome,/stadiums/STL00.htm,Los Angeles Rams," astroturf (1995-2004), fieldturf (2005-2009), astroplay  (2010-2017)"
1013,1013,1995,https://www.pro-football-reference.com/teams/ram/1995.htm,TWA Dome,/stadiums/STL00.htm,Los Angeles Rams," astroturf (1995-2004), fieldturf (2005-2009), astroplay  (2010-2017)"
1014,1014,1994,https://www.pro-football-reference.com/teams/ram/1994.htm,Anaheim Stadium,/stadiums/LAX00.htm,Los Angeles Rams, grass (1980-1994)
1015,1015,1993,https://www.pro-football-reference.com/teams/ram/1993.htm,Anaheim Stadium,/stadiums/LAX00.htm,Los Angeles Rams, grass (1980-1994)
1016,1016,1992,https://www.pro-football-reference.com/teams/ram/1992.htm,Anaheim Stadium,/stadiums/LAX00.htm,Los Angeles Rams, grass (1980-1994)
1017,1017,1991,https://www.pro-football-reference.com/teams/ram/1991.htm,Anaheim Stadium,/stadiums/LAX00.htm,Los Angeles Rams, grass (1980-1994)
1018,1018,1990,https://www.pro-football-reference.com/teams/ram/1990.htm,Anaheim Stadium,/stadiums/LAX00.htm,Los Angeles Rams, grass (1980-1994)
1019,1019,1989,https://www.pro-football-reference.com/teams/ram/1989.htm,Anaheim Stadium,/stadiums/LAX00.htm,Los Angeles Rams, grass (1980-1994)
1020,1020,1988,https://www.pro-football-reference.com/teams/ram/1988.htm,Anaheim Stadium,/stadiums/LAX00.htm,Los Angeles Rams, grass (1980-1994)
1021,1021,1987,https://www.pro-football-reference.com/teams/ram/1987.htm,Anaheim Stadium,/stadiums/LAX00.htm,Los Angeles Rams, grass (1980-1994)
1022,1022,1986,https://www.pro-football-reference.com/teams/ram/1986.htm,Anaheim Stadium,/stadiums/LAX00.htm,Los Angeles Rams, grass (1980-1994)
1023,1023,1985,https://www.pro-football-reference.com/teams/ram/1985.htm,Anaheim Stadium,/stadiums/LAX00.htm,Los Angeles Rams, grass (1980-1994)
1024,1024,1984,https://www.pro-football-reference.com/teams/ram/1984.htm,Anaheim Stadium,/stadiums/LAX00.htm,Los Angeles Rams, grass (1980-1994)
1025,1025,1983,https://www.pro-football-reference.com/teams/ram/1983.htm,Anaheim Stadium,/stadiums/LAX00.htm,Los Angeles Rams, grass (1980-1994)
1026,1026,1982,https://www.pro-football-reference.com/teams/ram/1982.htm,Anaheim Stadium,/stadiums/LAX00.htm,Los Angeles Rams, grass (1980-1994)
1027,1027,1981,https://www.pro-football-reference.com/teams/ram/1981.htm,Anaheim Stadium,/stadiums/LAX00.htm,Los Angeles Rams, grass (1980-1994)
1028,1028,1980,https://www.pro-football-reference.com/teams/ram/1980.htm,Anaheim Stadium,/stadiums/LAX00.htm,Los Angeles Rams, grass (1980-1994)
1029,1029,1979,https://www.pro-football-reference.com/teams/ram/1979.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1030,1030,1978,https://www.pro-football-reference.com/teams/ram/1978.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1031,1031,1977,https://www.pro-football-reference.com/teams/ram/1977.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1032,1032,1976,https://www.pro-football-reference.com/teams/ram/1976.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1033,1033,1975,https://www.pro-football-reference.com/teams/ram/1975.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1034,1034,1974,https://www.pro-football-reference.com/teams/ram/1974.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1035,1035,1973,https://www.pro-football-reference.com/teams/ram/1973.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1036,1036,1972,https://www.pro-football-reference.com/teams/ram/1972.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1037,1037,1971,https://www.pro-football-reference.com/teams/ram/1971.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1038,1038,1970,https://www.pro-football-reference.com/teams/ram/1970.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1039,1039,1969,https://www.pro-football-reference.com/teams/ram/1969.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1040,1040,1968,https://www.pro-football-reference.com/teams/ram/1968.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1041,1041,1967,https://www.pro-football-reference.com/teams/ram/1967.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1042,1042,1966,https://www.pro-football-reference.com/teams/ram/1966.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1043,1043,1965,https://www.pro-football-reference.com/teams/ram/1965.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1044,1044,1964,https://www.pro-football-reference.com/teams/ram/1964.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1045,1045,1963,https://www.pro-football-reference.com/teams/ram/1963.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1046,1046,1962,https://www.pro-football-reference.com/teams/ram/1962.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1047,1047,1961,https://www.pro-football-reference.com/teams/ram/1961.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1048,1048,1960,https://www.pro-football-reference.com/teams/ram/1960.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1049,1049,1959,https://www.pro-football-reference.com/teams/ram/1959.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1050,1050,1958,https://www.pro-football-reference.com/teams/ram/1958.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1051,1051,1957,https://www.pro-football-reference.com/teams/ram/1957.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1052,1052,1956,https://www.pro-football-reference.com/teams/ram/1956.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1053,1053,1955,https://www.pro-football-reference.com/teams/ram/1955.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1054,1054,1954,https://www.pro-football-reference.com/teams/ram/1954.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1055,1055,1953,https://www.pro-football-reference.com/teams/ram/1953.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1056,1056,1952,https://www.pro-football-reference.com/teams/ram/1952.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1057,1057,1951,https://www.pro-football-reference.com/teams/ram/1951.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1058,1058,1950,https://www.pro-football-reference.com/teams/ram/1950.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1059,1059,1949,https://www.pro-football-reference.com/teams/ram/1949.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1060,1060,1948,https://www.pro-football-reference.com/teams/ram/1948.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1061,1061,1947,https://www.pro-football-reference.com/teams/ram/1947.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1062,1062,1946,https://www.pro-football-reference.com/teams/ram/1946.htm,Los Angeles Memorial Coliseum,/stadiums/LAX99.htm,Los Angeles Rams, grass (1946-2017)
1063,1063,1945,https://www.pro-football-reference.com/teams/ram/1945.htm,League Park,/stadiums/CLE98.htm,Los Angeles Rams, grass (1923-1945)
1064,1064,1944,https://www.pro-football-reference.com/teams/ram/1944.htm,League Park,/stadiums/CLE98.htm,Los Angeles Rams, grass (1923-1945)
1065,1065,1942,https://www.pro-football-reference.com/teams/ram/1942.htm,League Park,/stadiums/CLE98.htm,Los Angeles Rams, grass (1923-1945)
1066,1066,1941,https://www.pro-football-reference.com/teams/ram/1941.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Los Angeles Rams, grass (1931-1995)
1067,1067,1940,https://www.pro-football-reference.com/teams/ram/1940.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Los Angeles Rams, grass (1931-1995)
1068,1068,1939,https://www.pro-football-reference.com/teams/ram/1939.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Los Angeles Rams, grass (1931-1995)
1069,1069,1938,https://www.pro-football-reference.com/teams/ram/1938.htm,Shaw Stadium,/stadiums/CLE97.htm,Los Angeles Rams, grass (1938)
1070,1070,1937,https://www.pro-football-reference.com/teams/ram/1937.htm,League Park,/stadiums/CLE98.htm,Los Angeles Rams, grass (1923-1945)
1071,1071,2017,https://www.pro-football-reference.com/teams/mia/2017.htm,Hard Rock Stadium,/stadiums/MIA00.htm,Miami Dolphins, grass (1987-2017)
1072,1072,2016,https://www.pro-football-reference.com/teams/mia/2016.htm,Hard Rock Stadium,/stadiums/MIA00.htm,Miami Dolphins, grass (1987-2017)
1073,1073,2015,https://www.pro-football-reference.com/teams/mia/2015.htm,Sun Life Stadium,/stadiums/MIA00.htm,Miami Dolphins, grass (1987-2017)
1074,1074,2014,https://www.pro-football-reference.com/teams/mia/2014.htm,Sun Life Stadium,/stadiums/MIA00.htm,Miami Dolphins, grass (1987-2017)
1075,1075,2013,https://www.pro-football-reference.com/teams/mia/2013.htm,Sun Life Stadium,/stadiums/MIA00.htm,Miami Dolphins, grass (1987-2017)
1076,1076,2012,https://www.pro-football-reference.com/teams/mia/2012.htm,Sun Life Stadium,/stadiums/MIA00.htm,Miami Dolphins, grass (1987-2017)
1077,1077,2011,https://www.pro-football-reference.com/teams/mia/2011.htm,Sun Life Stadium,/stadiums/MIA00.htm,Miami Dolphins, grass (1987-2017)
1078,1078,2010,https://www.pro-football-reference.com/teams/mia/2010.htm,Sun Life Stadium,/stadiums/MIA00.htm,Miami Dolphins, grass (1987-2017)
1079,1079,2009,https://www.pro-football-reference.com/teams/mia/2009.htm,Dolphin Stadium,/stadiums/MIA00.htm,Miami Dolphins, grass (1987-2017)
1080,1080,2008,https://www.pro-football-reference.com/teams/mia/2008.htm,Dolphin Stadium,/stadiums/MIA00.htm,Miami Dolphins, grass (1987-2017)
1081,1081,2007,https://www.pro-football-reference.com/teams/mia/2007.htm,Dolphin Stadium,/stadiums/MIA00.htm,Miami Dolphins, grass (1987-2017)
1082,1082,2006,https://www.pro-football-reference.com/teams/mia/2006.htm,Dolphin Stadium,/stadiums/MIA00.htm,Miami Dolphins, grass (1987-2017)
1083,1083,2005,https://www.pro-football-reference.com/teams/mia/2005.htm,Dolphin Stadium,/stadiums/MIA00.htm,Miami Dolphins, grass (1987-2017)
1084,1084,2004,https://www.pro-football-reference.com/teams/mia/2004.htm,Pro Player Stadium,/stadiums/MIA00.htm,Miami Dolphins, grass (1987-2017)
1085,1085,2003,https://www.pro-football-reference.com/teams/mia/2003.htm,Pro Player Stadium,/stadiums/MIA00.htm,Miami Dolphins, grass (1987-2017)
1086,1086,2002,https://www.pro-football-reference.com/teams/mia/2002.htm,Pro Player Stadium,/stadiums/MIA00.htm,Miami Dolphins, grass (1987-2017)
1087,1087,2001,https://www.pro-football-reference.com/teams/mia/2001.htm,Pro Player Stadium,/stadiums/MIA00.htm,Miami Dolphins, grass (1987-2017)
1088,1088,2000,https://www.pro-football-reference.com/teams/mia/2000.htm,Pro Player Stadium,/stadiums/MIA00.htm,Miami Dolphins, grass (1987-2017)
